CloneID	Chromosome	Start	End	Case1.Ref	Case1.Test	Case2.Ref	Case2.Test	Case3.Ref	Case3.Test
RP11-622D16	17	44426910	44601892	2962	2590	3146	3344	1528	1017
RP11-636H14	17	44519184	44726129	1440	1591	1543	1549	1303	721
RP11-366O5	17	44672651	44818562	1662	1430	1932	2096	1441	839
RP11-36P2	17	44725682	44907544	136	104	NA	NA	NA	NA
RP11-472H5	17	44816026	44978287	295	219	NA	NA	295	142
RP11-424K16	17	44907545	45080311	309	277	424	365	NA	NA
RP11-95M7	17	45024196	45226738	458	414	449	457	NA	NA
RP11-342J16	17	45062438	45198961	353	237	NA	NA	NA	NA
RP11-799F22	17	45153711	45330471	604	440	759	684	1153	537
RP11-179G12	17	45192426	45405363	158	158	139	109	173	86
CTD-2023F4	17	45251008	45431146	869	791	667	772	536	302
RP11-699K15	17	45275746	45449547	2749	2140	3041	2752	NA	NA
RP11-533E14	17	45294025	45526562	402	322	416	360	NA	NA
RP11-131M15	17	45408205	45609989	109	83	NA	NA	NA	NA
RP11-714H24	17	45418383	45606107	4385	3733	4737	3969	1906	894
RP11-329H7	17	45494883	45685773	271	195	NA	NA	NA	NA
RP11-93L18	17	45651880	45821193	852	844	785	710	631	281
RP11-797N21	17	45766562	45967373	2912	2569	4146	3617	NA	NA
RP11-94C24	17	45862411	46041812	1067	701	1619	1174	NA	NA
RP11-121F10	17	45949240	46110829	1884	1525	2005	1945	1600	952
RP11-607H13	17	46016871	46211003	2403	2130	3215	2888	3299	1676
RP11-294J22	17	46062264	46255459	755	596	909	826	956	462
RP11-506D12	17	46194973	46380311	463	355	482	417	662	371
RP11-140N23	17	46320699	46507874	341	405	451	588	435	306
RP11-21I9	17	46400485	46560339	NA	NA	166	171	365	162
RP11-167K20	17	46466966	46634199	700	646	794	895	510	323
RP11-45O8	17	46563540	46753627	780	636	666	669	NA	NA
CTD-2190C10	17	46623828	46825753	318	235	365	304	NA	NA
RP11-668K17	17	46784416	46968415	3009	3480	3080	3254	2946	1859
RP11-368A16	17	46892558	47068478	360	375	NA	NA	487	233
CTD-2230H9	17	47050566	47179812	193	162	215	175	350	191
CTD-2170E6	17	47054022	47214903	440	502	347	380	437	215
RP11-653N8	17	47115085	47351437	2716	2364	2224	2441	2102	1043
RP11-2M19	17	47283330	47476499	520	335	705	605	494	211
RP11-795H15	17	47354573	47544050	356	379	455	535	520	232
RP11-42D13	17	47410277	47580333	1474	2088	3186	3639	2532	1579
RP11-293B16	17	47508647	47676819	1040	681	981	1343	798	568
RP11-204L9	17	47638124	47800155	453	872	809	980	294	216
RP11-379H9	17	47709568	47886759	1176	1234	1267	1368	1783	1085
RP11-47M12	17	47830616	48007499	2744	3309	2388	2803	1073	759
CTD-2007B19	17	47940760	48074443	292	298	NA	NA	545	337
RP11-645P4	17	48035372	48205451	1904	2249	2025	2363	NA	NA
RP11-722J22	17	48117389	48291199	539	661	703	874	565	423
RP11-364P14	17	48225603	48400371	635	785	NA	NA	521	370
RP11-640G23	17	48311159	48505425	384	285	NA	NA	563	287
RP11-341L3	17	48426983	48631150	475	849	572	641	NA	NA
RP11-771D9	17	48502850	48665701	567	644	616	675	742	505
RP11-734K17	17	48575697	48747194	635	820	615	683	679	447
RP11-598H2	17	48684140	48850755	630	598	760	693	685	370
RP11-577I13	17	48775310	49008714	302	381	NA	NA	NA	NA
RP11-47M6	17	48987821	49168885	1348	1691	1415	1504	997	909
RP11-488O3	17	49007306	49205759	243	204	NA	NA	293	184
CTD-2185H20	17	49155350	49236810	NA	NA	NA	NA	NA	NA
RP11-277L8	17	49205824	49369192	700	834	NA	NA	690	442
RP11-153A6	17	49205837	49357882	975	1056	752	854	579	372
RP11-466D20	17	49300320	49492435	335	316	NA	NA	301	174
RP11-69D2	17	49380860	49574410	524	534	NA	NA	NA	NA
RP11-215O6	17	49496217	49561609	72	62	93	87	114	66
CTD-2275L23	17	49694519	49819710	NA	NA	201	216	NA	NA
RP11-618L5	17	49838155	50014273	867	879	NA	NA	NA	NA
RP11-188K10	17	49852760	50037710	724	1105	1184	1018	812	446
RP11-515J20	17	49994527	50180539	812	700	828	708	797	434
RP11-242B3	17	50133592	50294720	819	887	1087	1379	784	400
RP11-1030O14	17	50186411	50413967	1221	1417	NA	NA	379	278
RP11-651N3	17	50270787	50426207	NA	NA	NA	NA	NA	NA
RP11-564P24	17	50357481	50548473	269	207	NA	NA	312	170
RP11-354A5	17	50405311	50580507	686	509	522	651	NA	NA
RP11-767L4	17	50461992	50669122	979	1097	924	1114	1381	792
RP11-456C20	17	50530395	50751652	1930	2300	2059	2162	2424	1593
RP11-349F1	17	50733368	50919271	2731	2875	3615	4256	940	573
RP11-52C10	17	50777178	50973058	785	801	660	699	432	333
RP11-765O14	17	50919972	50967481	4146	4760	6817	6259	1239	711
CTD-2033D24	17	50943878	51087374	525	471	588	503	NA	NA
RP11-272A10	17	51022521	51204064	359	328	283	297	446	234
RP11-1314J21	17	51050003	51080887	NA	NA	NA	NA	NA	NA
RP11-453P11	17	51136642	51318732	293	351	NA	NA	NA	NA
RP11-771M7	17	51240195	51401294	3022	3091	3841	4226	3373	2260
RP11-763E3	17	51244161	51438604	1109	1281	1492	1294	1000	609
RP11-566H7	17	51360808	51551885	1445	1573	1321	1655	820	513
RP11-699F10	17	51429841	51623832	2983	2958	2881	3389	2213	1658
RP11-676C19	17	51564019	51749272	2196	1733	2284	2217	3338	1843
RP11-642L7	17	51677128	51836226	2019	2474	2627	2458	1248	723
RP11-502F1	17	51735963	51902773	122	111	128	105	NA	NA
RP11-430E18	17	51899075	52078237	2418	2539	2911	3800	1372	1001
RP11-112J9	17	51993133	52172785	2259	2638	3494	3627	2152	1398
RP11-473G17	17	52004855	52172700	NA	NA	2744	2138	2082	1044
RP11-149C21	17	52030623	52198773	217	178	324	370	283	111
RP11-186M21	17	52050303	52206845	1422	1213	1797	1667	1102	558
RP11-659P18	17	52107585	52294742	1094	858	1088	943	1033	436
RP11-468D3	17	52255639	52418569	538	473	753	606	774	278
RP11-14N16	17	52348422	52504958	192	186	210	195	211	81
RP11-16A7	17	52448493	52631702	1971	1549	2262	1952	2930	1612
RP11-784M23	17	52542714	52721827	6044	6559	4850	4655	4913	3205
RP11-760B22	17	52581129	52772356	4044	3966	4675	4935	3463	2273
RP11-629B3	17	52704270	52902974	6442	7301	5040	4860	2911	1954
RP11-695B13	17	52856819	53048274	10823	10411	8776	9001	4527	2619
RP11-195M24	17	52888337	53078093	566	407	627	546	566	200
RP11-421B20	17	52919715	53110374	522	357	445	436	NA	NA
RP11-13H16	17	53048292	53235260	4363	3819	2339	2634	1871	1348
RP11-102J6	17	53146651	53321725	4470	4318	5430	4967	3123	2289
RP11-689G20	17	53233046	53422460	813	926	656	680	909	528
RP11-159D12	17	53361570	53540375	937	919	594	703	606	353
RP11-575P9	17	53446809	53696191	4485	4468	4211	4550	2205	1480
CTD-2023J7	17	53479319	53684919	507	587	719	594	885	465
RP11-634G2	17	53658355	53691431	46	64	NA	NA	NA	NA
RP11-155E20	17	53797993	53971269	1263	1318	1186	1412	804	538
RP11-795C13	17	53871587	54069934	3766	3900	4102	4589	3895	2796
RP11-427G2	17	53902284	54093017	160	125	154	148	NA	NA
RP11-639P5	17	54011739	54187533	794	1040	672	595	568	289
RP11-709H17	17	54053478	54257845	64	65	NA	NA	167	89
RP11-113K1	17	54084423	54247391	455	488	NA	NA	NA	NA
RP11-720I5	17	54168604	54343427	221	203	NA	NA	287	138
RP11-346N15	17	54341742	54498101	243	279	NA	NA	279	214
RP11-20N12	17	54424522	54483705	1230	983	1975	1607	1240	658
RP11-302J21	17	54425475	54643192	319	264	438	386	NA	NA
RP11-399O18	17	54544587	54710690	439	493	683	820	448	264
RP11-195J22	17	54604472	54779861	186	191	NA	NA	NA	NA
RP11-505C20	17	54643700	54877132	409	335	NA	NA	356	199
RP11-265N1	17	54748378	54880176	1095	835	1007	1040	NA	NA
RP11-440D22	17	54786098	54973480	281	245	NA	NA	NA	NA
RP11-301K2	17	54923237	55083587	450	630	597	663	NA	NA
RP11-758H9	17	54973342	55147322	310	388	359	518	NA	NA
CTD-2001K22	17	55060069	55211936	385	403	NA	NA	348	282
RP11-482J1	17	55119826	55303073	785	766	655	658	1019	584
RP11-168J8	17	55205410	55380629	253	254	274	332	NA	NA
RP11-700K10	17	55207406	55349902	236	213	247	215	415	219
RP11-622H1	17	55328115	55513938	10088	9938	14589	12119	5184	2429
RP11-50F16	17	55386720	55572668	1923	1832	2210	2558	1217	764
RP11-767P9	17	55503143	55709933	1645	1564	2114	1953	4614	3329
RP11-381A5	17	55638613	55853525	219	271	277	246	NA	NA
RP11-651H20	17	55717485	55924552	1380	1714	1257	1320	861	576
RP11-738N12	17	55870907	56059329	1397	1532	1736	1860	NA	NA
RP11-634F5	17	55966549	56144554	1005	981	1326	1370	744	438
RP11-653P10	17	56017076	56212751	1054	1099	1290	1404	1266	913
RP11-153J8	17	56168167	56337011	522	570	511	569	NA	NA
RP11-411N18	17	56267769	56414027	486	774	762	883	320	193
RP11-124P2	17	56319919	56474013	680	732	843	816	1063	661
RP11-467B1	17	56350825	56544129	754	1084	791	922	391	247
CTD-2014K24	17	56498357	56629498	128	128	236	179	NA	NA
RP11-113J9	17	56558187	56743204	1142	1070	1417	1342	2010	1101
RP11-436E15	17	56678248	56872789	NA	NA	NA	NA	1569	740
RP11-241B12	17	56717159	56917766	3285	2914	3674	4146	1591	787
RP11-495C20	17	56836360	57048024	NA	NA	96	88	NA	NA
RP11-15K2	17	56856811	57033306	2499	3223	2304	2655	1563	1270
RP11-598B11	17	56927377	57089085	546	507	540	539	456	262
RP11-672D15	17	57067769	57237421	122	119	196	174	NA	NA
RP11-606E23	17	57096252	57247862	622	574	623	714	NA	NA
CTD-2245N4	17	57233678	57374119	99	108	NA	NA	NA	NA
RP11-433B24	17	57295693	57458394	315	334	259	357	183	143
RP11-749M15	17	57343941	57526416	NA	NA	315	277	NA	NA
RP11-667M7	17	57433811	57657120	NA	NA	NA	NA	NA	NA
CTD-2326M18	17	57498684	57630004	212	176	218	188	NA	NA
RP11-633K3	17	57529441	57724323	780	640	1074	860	NA	NA
RP11-51L5	17	57649463	57842003	1944	1997	1354	1068	1274	770
RP11-642C23	17	57741041	57919458	684	661	597	791	481	285
RP11-535B3	17	57842004	58003892	NA	NA	79	78	NA	NA
RP11-486M9	17	57962594	58163618	274	243	260	230	419	181
RP11-759H1	17	58003893	58153895	1197	1292	2039	2075	1226	703
RP11-282E10	17	58167577	58351860	1368	1282	1175	982	1380	886
RP11-582O12	17	58175398	58352989	142	104	NA	NA	NA	NA
RP11-262F19	17	58308724	58346109	451	944	442	497	543	335
RP11-642L21	17	58401557	58559550	1531	1621	1188	1507	723	469
RP11-473M21	17	58537529	58723983	333	352	256	339	NA	NA
RP11-737P17	17	58580927	58798390	2420	2691	2041	2920	1125	765
RP11-441O7	17	58730625	58892053	612	446	801	593	1026	379
RP11-118J2	17	58845545	58999454	NA	NA	383	296	NA	NA
RP11-51F16	17	58982378	59181219	870	513	1162	1176	1273	449
RP11-478O18	17	59084371	59242714	861	1126	717	778	NA	NA
RP11-630H24	17	59198385	59358882	4576	4897	6450	7601	5098	2763
RP11-756J1	17	59297087	59495397	9670	10401	12787	12687	5109	3283
RP11-9N10	17	59436244	59621727	833	829	762	658	1271	629
RP11-101H12	17	59459514	59626455	941	823	1043	970	1130	599
RP11-476A20	17	59527291	59714088	281	248	189	161	247	135
CTD-2590H19	17	59534386	59722036	NA	NA	NA	NA	NA	NA
RP11-573C23	17	59561524	59726176	NA	NA	354	429	NA	NA
RP11-293C10	17	59591302	59760047	324	236	376	269	495	161
RP13-883H10	17	59640218	59800000	NA	NA	NA	NA	NA	NA
RP11-479N6	17	59641842	59823300	3065	3486	2431	2561	1793	1282
RP11-537B9	17	59666458	59823300	332	316	489	626	412	192
RP11-296C5	17	59675686	59823300	2730	3262	2787	3304	1296	824
RP13-594I4	17	59758491	59868957	496	519	416	458	248	226
RP11-524N20	17	59765288	59919329	340	275	689	665	NA	NA
RP11-614F5	17	59834151	59993556	933	1124	NA	NA	664	363
RP11-81D7	17	59885662	60066612	421	357	618	785	407	224
RP11-277D2	17	59987273	60142130	808	890	840	566	1354	848
CTD-2192A10	17	60039590	60166708	485	443	514	529	NA	NA
RP11-307D16	17	60102029	60307163	1175	903	1590	1363	1149	828
RP11-737D4	17	60106212	60310829	1462	1144	1808	1763	1017	442
RP11-1272G7	17	60115129	60334409	NA	NA	365	284	438	232
RP11-443O21	17	60135129	60336318	2125	2109	2502	2521	2062	1243
RP11-135M15	17	60152895	60327536	1195	1119	1099	1061	2575	1368
RP11-712A10	17	60162470	60315332	706	461	714	546	924	326
RP11-596K13	17	60190220	60370955	3915	3794	6395	6276	3291	1207
RP11-112G8	17	60217926	60370955	2570	2234	1726	1555	756	358
RP11-451L20	17	60242404	60412922	3662	3984	3228	3998	1513	838
CTD-2310D18	17	60251861	60371453	437	294	452	360	654	233
RP11-583F2	17	60312211	60485432	2385	1915	3220	2344	3351	1609
RP11-484A6	17	60383462	60554447	129	113	NA	NA	NA	NA
RP11-169I9	17	60499372	60690169	1555	1245	1553	1421	1668	964
RP11-394K10	17	60667153	60848689	3594	3120	4008	3902	3941	2375
CTD-2562D10	17	60809188	61070406	239	169	246	181	158	80
CTD-2018F16	17	60814911	60955353	1218	1308	1632	1341	411	211
CTD-2270M15	17	60921779	61019941	88	70	101	74	NA	NA
RP11-338M4	17	60943169	61113135	4315	5170	4424	5235	3245	2286
RP11-214H8	17	61093901	61278723	1149	958	1322	1627	850	479
RP11-115N5	17	61195430	61359639	427	338	413	344	605	250
RP11-818C11	17	61269678	61451877	586	568	466	505	511	191
RP11-15K12	17	61297431	61451789	532	505	580	623	233	135
RP11-417I6	17	61323032	61515979	403	441	376	422	NA	NA
RP11-89L7	17	61469371	61644232	496	515	NA	NA	340	169
RP11-801L9	17	61581249	61779822	1070	1221	1168	910	618	387
RP11-4F22	17	61687756	61864837	1361	1563	2417	1906	2879	1604
RP11-46P8	17	61791766	61961765	3477	3810	3600	3356	1518	904
RP11-241J13	17	61932995	62132108	2620	2445	3011	3756	NA	NA
RP11-74H8	17	62106610	62246769	2125	1312	2022	1811	2463	1309
RP11-622E22	17	62228071	62428764	7426	7219	6665	7040	4032	2983
RP11-52B5	17	62285480	62454197	2906	3751	3421	3811	2214	1288
RP11-421A14	17	62407096	62603938	NA	NA	NA	NA	1821	913
RP11-672H23	17	62517580	62674207	1298	1601	1308	1304	828	470
RP11-68K9	17	62579453	62736715	NA	NA	329	360	NA	NA
RP11-382D21	17	62641858	62833560	653	666	687	866	529	439
RP11-470H16	17	62706898	62739157	836	1198	1305	1348	896	755
RP11-737P7	17	62720191	62925190	394	349	499	419	389	159
RP11-13C5	17	62875936	63067191	741	838	1168	1146	792	549
RP11-360N9	17	62961594	63144126	769	944	1070	995	NA	NA
RP11-541G3	17	63022820	63092344	3766	4242	5843	5209	1871	1860
RP11-6G4	17	63092345	63277499	398	389	536	421	NA	NA
RP11-81M23	17	63118029	63292228	350	406	523	524	NA	NA
RP11-484P3	17	63160159	63378726	169	137	NA	NA	NA	NA
RP11-157J7	17	63231328	63429809	906	1239	1274	1418	NA	NA
CTD-2314M10	17	63277715	63366540	86	96	NA	NA	NA	NA
RP11-802B11	17	63617175	63839581	701	613	920	821	1128	470
RP13-859P2	17	63716376	63875978	191	147	247	189	NA	NA
RP11-624M19	17	63854918	64022056	156	124	NA	NA	NA	NA
RP11-120M18	17	63946095	64137803	375	280	NA	NA	597	300
RP11-590C7	17	64035625	64216789	1826	2025	NA	NA	1041	612
RP11-618E4	17	64191239	64352420	1362	1221	1353	1597	1099	479
RP11-78O3	17	64276602	64430787	850	1006	1252	1249	1021	712
RP11-769M22	17	64432937	64587785	3823	4547	3773	4966	2104	1466
RP11-165E17	17	64459931	64614940	740	736	NA	NA	1097	769
RP11-80M18	17	64492353	64648629	496	483	460	609	NA	NA
RP11-293K20	17	64587775	64773033	265	344	337	343	263	153
RP11-615I10	17	64611949	64790608	NA	NA	254	226	252	127
RP11-203A19	17	64736904	64898407	202	247	174	204	163	107
RP11-95P18	17	64752170	64912466	158	148	148	134	NA	NA
RP11-559D8	17	64761713	64939899	486	468	407	418	586	297
RP11-202G12	17	64765787	64959422	NA	NA	NA	NA	NA	NA
RP11-582J10	17	64891799	65085365	571	562	678	753	466	243
RP11-207L22	17	64953448	65137747	605	494	741	758	606	290
RP11-211A11	17	65082139	65230338	1081	1106	1204	1533	660	547
RP11-266C8	17	65201407	65352100	1476	1495	1468	1780	NA	NA
RP11-102J7	17	65266467	65427062	1756	1815	1405	1573	1086	582
RP11-633A13	17	65381015	65563337	415	337	339	330	439	201
RP11-693H11	17	65547048	65749094	896	729	1194	1089	587	277
RP11-679E1	17	65677334	65889006	1295	1731	1067	1171	593	383
RP11-467K17	17	65852467	66031934	832	853	654	605	NA	NA
RP11-60M8	17	66004374	66186087	750	1053	936	913	807	528
CTD-2012L8	17	66151092	66316735	222	206	182	212	247	154
RP11-589A10	17	66308114	66536151	741	658	807	717	976	497
RP11-449C4	17	66486500	66654428	NA	NA	507	433	NA	NA
RP11-434F24	17	66597941	66782464	120	141	NA	NA	209	130
RP11-59K7	17	66750743	66909187	1101	1460	918	1090	698	493
RP11-775A21	17	66852910	67049586	2695	2941	2288	1964	NA	NA
RP11-75H13	17	66875850	67006631	686	618	NA	NA	NA	NA
RP11-74N19	17	67077096	67225339	1110	875	847	863	1251	632
RP11-447B8	17	67114304	67326629	NA	NA	383	392	NA	NA
RP11-347J13	17	67209705	67387338	1753	2276	2455	3565	2484	1615
RP11-709B9	17	67376846	67547347	2701	2790	2282	2375	1241	650
RP11-727K24	17	67503237	67689459	5670	6364	5249	5622	2193	1316
RP11-129E3	17	67541685	67740709	137	130	NA	NA	134	68
RP11-19L20	17	67701255	67859924	1565	1965	2456	3878	1382	1335
RP11-95C11	17	67746245	67905909	1418	1310	2035	1913	NA	NA
RP11-57A1	17	67849973	68017750	4862	5720	3161	2888	1582	1475
RP11-775A4	17	67882240	68059278	296	244	NA	NA	NA	NA
RP11-687B21	17	68035937	68134236	3281	2855	4292	4354	3573	1941
RP11-65C22	17	68165339	68348074	596	551	540	475	579	430
RP11-86F23	17	68263492	68359421	1682	1158	1842	1357	1998	986
RP11-766H1	17	68431234	68622586	NA	NA	109	95	NA	NA
RP11-782N11	17	68547464	68690102	1269	1140	2004	1889	1246	585
RP11-535M12	17	68663376	68857089	204	163	227	183	NA	NA
RP11-353I13	17	68705146	68753477	73	90	NA	NA	NA	NA
RP11-661C3	17	68736299	68955748	1637	1543	1163	1112	988	586
RP11-233M3	17	68745974	68920845	2363	2568	3993	4116	1332	655
RP11-479P16	17	68760000	68872210	149	160	266	230	NA	NA
RP11-214M8	17	68788955	68964888	517	482	804	669	NA	NA
RP11-1351A11	17	68853538	69039022	378	252	379	355	NA	NA
RP11-751O16	17	68898787	69039022	778	583	1113	887	896	403
RP11-648M17	17	68957777	69122040	2479	2895	2400	2485	2135	1329
RP11-277J6	17	69072958	69245664	1384	1046	1888	1988	1139	725
RP11-713D20	17	69101794	69295730	247	169	NA	NA	NA	NA
RP11-100L23	17	69176721	69383327	4820	4565	4223	3773	3909	2358
RP11-698L8	17	69209899	69431328	764	660	758	711	852	414
RP11-21K5	17	69257555	69467773	4192	4602	3548	3907	2716	2571
RP11-531G4	17	69419415	69634642	355	272	NA	NA	460	168
RP11-273A15	17	69441779	69607170	757	654	768	1050	643	431
RP11-237E21	17	69588621	69778937	442	344	575	370	NA	NA
RP11-464L2	17	69598059	69766678	1561	1664	2299	2236	1568	1031
RP11-647F2	17	69684458	69900085	577	389	488	346	NA	NA
RP11-478P5	17	69760270	69945060	NA	NA	812	789	562	303
RP11-354A1	17	69977768	70180713	3236	3165	4492	4840	2592	1337
RP11-136N14	17	70126196	70301494	1573	1503	1460	1765	320	166
RP11-399J11	17	70265947	70440860	989	1045	751	802	1124	570
RP11-629D12	17	70346705	70527055	669	498	1032	649	741	342
RP11-25L16	17	70463284	70584031	573	698	767	770	580	298
RP11-648O11	17	70618557	70848606	1225	1164	1563	1343	NA	NA
RP11-76G4	17	70695484	70882076	180	143	266	205	NA	NA
RP11-702L19	17	70804880	70967699	1560	1478	1995	2236	NA	NA
CTD-2589J4	17	70856334	71089372	156	123	208	172	NA	NA
CTD-2152E24	17	70948719	71052669	170	226	238	183	NA	NA
RP13-709P5	17	70967700	71124557	140	137	142	128	NA	NA
RP11-78L11	17	71025280	71200424	342	391	369	311	NA	NA
RP11-196E5	17	71035028	71245815	430	432	NA	NA	658	430
RP11-474I11	17	71060000	71284901	530	510	633	413	553	306
RP11-749C2	17	71103217	71279315	514	446	733	604	399	175
RP13-898A12	17	71149063	71304889	557	526	488	522	268	172
RP11-672G18	17	71245816	71453607	157	132	188	185	NA	NA
RP11-552F3	17	71280605	71453607	NA	NA	190	149	NA	NA
RP11-402L9	17	71401236	71556938	1330	1208	1737	1695	NA	NA
RP11-293J2	17	71466866	71695686	2955	3279	3307	3242	2035	1746
RP11-449J21	17	71510753	71694648	685	430	831	626	1065	630
RP11-794C22	17	71716175	71906903	1071	999	1719	1106	1461	912
RP11-401G22	17	71772067	71861069	2528	3780	2369	4112	3304	3274
RP11-61B11	17	71873120	72035567	1751	2060	1863	1811	1301	839
RP11-627H14	17	71936314	72118083	1646	1546	1885	1478	778	406
CTD-2235E4	17	72054622	72189906	822	699	1126	853	258	151
RP11-318A15	17	72108717	72263253	591	423	NA	NA	NA	NA
RP11-57N4	17	72219715	72393967	NA	NA	NA	NA	NA	NA
RP11-263G15	17	72285434	72475146	3005	3698	4918	4725	2611	1789
RP11-259G9	17	72462658	72642712	3127	3409	2809	3078	1574	912
RP11-651B2	17	72520234	72725716	252	193	319	237	NA	NA
RP11-285E9	17	72646598	72817361	2482	2151	NA	NA	NA	NA
RP11-149M15	17	72734233	72921574	1115	998	1739	1706	NA	NA
RP11-338A22	17	72841495	72978477	625	433	992	630	NA	NA
RP11-15N13	17	72902215	73079907	1486	1439	1944	2046	763	369
RP11-13K12	17	73020577	73183184	482	338	605	429	715	230
RP11-163I23	17	73029227	73203538	4224	4391	4246	4448	2029	1246
RP11-621A3	17	73048388	73230854	2019	1746	2093	1867	1092	500
CTD-2030O1	17	73158376	73320054	1053	1028	1369	1412	803	420
RP11-1314J11	17	73170711	73343802	NA	NA	NA	NA	NA	NA
RP13-798F18	17	73182353	73343802	485	388	NA	NA	430	238
RP11-540C19	17	73183443	73381889	1014	590	804	785	715	316
RP11-162H14	17	73330751	73457154	1826	1433	1629	1779	1184	859
RP11-102I17	17	73418359	73582063	798	771	864	826	1398	777
RP11-802F16	17	73485102	73659590	248	242	417	331	NA	NA
RP11-652L14	17	73512383	73688507	178	124	NA	NA	190	85
RP13-783G20	17	73545410	73705814	284	330	255	205	NA	NA
RP11-141D15	17	73636218	73813841	361	452	550	500	374	217
RP11-219G17	17	73640121	73847916	NA	NA	NA	NA	NA	NA
RP13-586J16	17	73686884	73819286	NA	NA	NA	NA	NA	NA
RP11-806H10	17	73833841	74068296	286	205	333	259	360	148
RP11-734L12	17	73854336	73910684	NA	NA	NA	NA	NA	NA
RP11-473O21	17	73864143	73968946	1532	1753	1999	1864	1945	1386
RP11-559N14	17	73949218	74115005	332	291	409	358	NA	NA
CTD-2280G9	17	73999930	74109979	754	632	620	598	549	307
RP11-490O9	17	74068297	74239368	882	713	895	828	1323	807
RP11-284M9	17	74139755	74313825	612	651	710	675	NA	NA
RP11-467J3	17	74388427	74597283	3157	3612	3794	3585	2797	1760
RP11-167N2	17	74545568	74729151	1304	1256	1418	1644	930	503
RP11-52K16	17	74607557	74789722	133	113	206	171	NA	NA
RP11-139H21	17	74699701	74879014	2327	1966	2674	2939	2949	1513
RP11-286M19	17	74744878	74959077	2230	1739	1900	1930	1107	559
RP11-105G17	17	74849624	75033343	2050	1626	2530	2321	2521	1426
CTD-2116F7	17	75254546	75380578	322	253	NA	NA	450	208
RP11-353N14	17	75340597	75564564	390	332	425	363	526	273
RP11-98G11	17	75393657	75565478	1752	1625	1501	1237	1048	582
RP11-712A9	17	75536373	75605691	583	428	793	615	NA	NA
RP11-332B1	17	75566340	75755445	NA	NA	332	242	NA	NA
RP11-334C17	17	75620271	75806241	1225	1179	1535	1533	NA	NA
RP11-781F24	17	75702917	75889734	490	411	NA	NA	717	331
RP11-804O3	17	75940000	76120000	NA	NA	NA	NA	NA	NA
